"","Label","Name","Country","Region","LonDD","LatDD","CalYrBP","Pollen_sum","Pollen_sum.2","Abies","Juglans","Fagus","Castanea","CalYrBP.2"
"241","BARA","Baratz","Italy","Mb",8.22551,40.68089,"--/767/--",578,1186.5,0,0,1,0,"767"
"242","BARA","Baratz","Italy","Mb",8.22551,40.68089,"--/7671/--",539,1073.25,0,0,2,0,"7671"
"243","BARA","Baratz","Italy","Mb",8.22551,40.68089,"--/7685/--",556,1097,0,0,0,0,"7685"
"244","BARA","Baratz","Italy","Mb",8.22551,40.68089,"--/7698/--",533,1059.25,0,0,0,0,"7698"
"245","BARA","Baratz","Italy","Mb",8.22551,40.68089,"--/7712/--",533,1064.25,0,0,0,0,"7712"
"246","BARA","Baratz","Italy","Mb",8.22551,40.68089,"--/7726/--",535,1081,0,0,0,0,"7726"
"247","BARA","Baratz","Italy","Mb",8.22551,40.68089,"--/7739/--",540,1077.75,0,0,0,0,"7739"
"248","BARA","Baratz","Italy","Mb",8.22551,40.68089,"--/7747/--",589,1174.75,0,0,1,0,"7747"
"249","BARA","Baratz","Italy","Mb",8.22551,40.68089,"--/7754/--",619,1239,0,0,0,0,"7754"
"250","BARA","Baratz","Italy","Mb",8.22551,40.68089,"--/7762/--",601,1198.75,0,0,0,0,"7762"
"251","BARA","Baratz","Italy","Mb",8.22551,40.68089,"--/7770/--",565,1124,0,0,0,0,"7770"
"252","BARA","Baratz","Italy","Mb",8.22551,40.68089,"--/7777/--",560,1113.25,0,0,0,0,"7777"
"253","BARA","Baratz","Italy","Mb",8.22551,40.68089,"--/7808/--",503,1008.25,0,0,0,0,"7808"
"254","BARA","Baratz","Italy","Mb",8.22551,40.68089,"--/7883/--",511,1026,0,0,0,0,"7883"
"255","BARA","Baratz","Italy","Mb",8.22551,40.68089,"--/7959/--",494,988,0,0,0,0,"7959"
"256","BARA","Baratz","Italy","Mb",8.22551,40.68089,"--/814/--",524,1039.75,0,1,0,0,"814"
"257","BARA","Baratz","Italy","Mb",8.22551,40.68089,"--/860/--",526,1061.5,0,0,0,0,"860"
"258","BARA","Baratz","Italy","Mb",8.22551,40.68089,"--/87/--",586,1259,0,0,0,0,"87"
"259","BARA","Baratz","Italy","Mb",8.22551,40.68089,"--/952/--",554,1127.25,0,0,4,0,"952"
"260","BARA","Baratz","Italy","Mb",8.22551,40.68089,"--/998/--",544,1108.75,0,0,0,0,"998"
"261","BEGB","Peat-bog Begbunar","Bulgaria","Tg",22.55,42.15,"--/--/--",676,1312.25,5,3,65,0,""
"262","BEGB","Peat-bog Begbunar","Bulgaria","Tg",22.55,42.15,"--/1049/--",1522,2818.25,15,7,240,0,"1049"
"263","BEGB","Peat-bog Begbunar","Bulgaria","Tg",22.55,42.15,"--/107/--",1473,3167.5,8,6,185,0,"107"
"264","BEGB","Peat-bog Begbunar","Bulgaria","Tg",22.55,42.15,"--/1373/--",1859,3352.25,6,4,287,0,"1373"
"265","BEGB","Peat-bog Begbunar","Bulgaria","Tg",22.55,42.15,"--/160/--",1860,3615.25,11,5,230,0,"160"
"266","BEGB","Peat-bog Begbunar","Bulgaria","Tg",22.55,42.15,"--/1697/--",1898,3502,3,5,225,0,"1697"
"267","BEGB","Peat-bog Begbunar","Bulgaria","Tg",22.55,42.15,"--/2021/--",1206,2199,8,2,138,0,"2021"
"268","BEGB","Peat-bog Begbunar","Bulgaria","Tg",22.55,42.15,"--/213/--",1768,3428.75,21,3,320,0,"213"
"269","BEGB","Peat-bog Begbunar","Bulgaria","Tg",22.55,42.15,"--/2344/--",1502,2850.5,32,4,175,0,"2344"
"270","BEGB","Peat-bog Begbunar","Bulgaria","Tg",22.55,42.15,"--/2668/--",1475,2712.25,11,4,135,0,"2668"
"271","BEGB","Peat-bog Begbunar","Bulgaria","Tg",22.55,42.15,"--/2992/--",1506,2717.25,15,3,248,0,"2992"
"272","BEGB","Peat-bog Begbunar","Bulgaria","Tg",22.55,42.15,"--/3316/--",1485,2782.75,51,0,70,0,"3316"
"273","BEGB","Peat-bog Begbunar","Bulgaria","Tg",22.55,42.15,"--/3589/--",993,1751.5,59,1,16,0,"3589"
"274","BEGB","Peat-bog Begbunar","Bulgaria","Tg",22.55,42.15,"--/3828/--",832,1543.25,25,3,9,0,"3828"
"275","BEGB","Peat-bog Begbunar","Bulgaria","Tg",22.55,42.15,"--/402/--",1787,3623.5,17,5,220,0,"402"
"276","BEGB","Peat-bog Begbunar","Bulgaria","Tg",22.55,42.15,"--/4068/--",1088,2035.5,105,3,21,0,"4068"
"277","BEGB","Peat-bog Begbunar","Bulgaria","Tg",22.55,42.15,"--/4308/--",1526,3014.25,155,4,18,0,"4308"
"278","BEGB","Peat-bog Begbunar","Bulgaria","Tg",22.55,42.15,"--/4547/--",1530,3031,160,5,17,0,"4547"
"279","BEGB","Peat-bog Begbunar","Bulgaria","Tg",22.55,42.15,"--/4787/--",1325,2579,96,10,5,0,"4787"
"280","BEGB","Peat-bog Begbunar","Bulgaria","Tg",22.55,42.15,"--/5027/--",1128,2235,150,6,7,0,"5027"
"281","BEGB","Peat-bog Begbunar","Bulgaria","Tg",22.55,42.15,"--/53/--",1396,2685.5,2,2,115,0,"53"
"282","BEGB","Peat-bog Begbunar","Bulgaria","Tg",22.55,42.15,"--/726/--",2080,3929,8,8,222,0,"726"
"283","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"10249/10015/9809",439,702.5,0,0,0,0,"10015"
"284","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"10539/10294/10066",435,686.25,0,0,0,0,"10294"
"285","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"10587/10340/10108",357,574.5,0,0,0,0,"10340"
"286","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"10736/10474/10233",1082,1718.5,0,0,0,0,"10474"
"287","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"10877/10605/10352",771,1299.75,0,0,0,0,"10605"
"288","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"10919/10647/10387",555,1096.5,0,0,0,0,"10647"
"289","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"10979/10709/10438",412,853.25,0,0,0,0,"10709"
"290","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"11036/10768/10488",882,1831.5,0,0,0,0,"10768"
"291","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"11155/10880/10591",423,852.75,0,0,0,0,"10880"
"292","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"11272/10984/10680",351,718.5,0,0,0,0,"10984"
"293","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"11347/11049/10732",306,621,0,0,0,0,"11049"
"294","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"11685/11310/10949",369,752.25,0,0,0,0,"11310"
"295","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"11736/11350/10982",376,812.75,0,0,0,0,"11350"
"296","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"11894/11467/11085",414,832.75,0,0,0,0,"11467"
"297","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"12063/11594/11202",356,712.75,0,0,0,0,"11594"
"298","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"12232/11725/11329",342,675.75,0,0,0,0,"11725"
"299","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"12401/11864/11468",334,688.25,0,0,0,0,"11864"
"300","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"12567/12016/11625",359,728.5,0,0,0,0,"12016"
"301","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"12761/12205/11835",303,600.75,0,0,0,0,"12205"
"302","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"12923/12381/12024",376,752.75,0,0,0,0,"12381"
"303","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"13239/12629/12263",358,708,0,0,0,0,"12629"
"304","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"13376/12888/12464",351,690,0,0,0,0,"12888"
"305","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"13757/13206/12763",370,735.5,0,0,0,0,"13206"
"306","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"14007/13484/12954",353,695.5,0,0,0,0,"13484"
"307","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"14310/13774/13150",376,756.5,0,0,0,0,"13774"
"308","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"14384/13839/13196",629,1278.25,0,0,0,0,"13839"
"309","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"14541/13971/13287",472,964.25,0,0,0,0,"13971"
"310","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"14625/14037/13333",403,843,0,0,0,0,"14037"
"311","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"14799/14169/13424",380,773.5,0,0,0,0,"14169"
"312","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"14888/14235/13470",281,565.75,0,0,0,0,"14235"
"313","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"15065/14367/13556",226,461,0,0,0,0,"14367"
"314","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"6349/6179/5913",340,606.5,0,0,0,0,"6179"
"315","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"6389/6236/6001",377,578.5,0,0,0,0,"6236"
"316","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"6451/6312/6116",356,510.25,0,0,0,0,"6312"
"317","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"6563/6435/6293",307,454.25,0,0,0,0,"6435"
"318","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"6675/6554/6429",292,425.75,0,0,0,0,"6554"
"319","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"6819/6694/6565",412,630.5,0,0,0,0,"6694"
"320","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"7014/6876/6749",381,585.75,0,0,0,0,"6876"
"321","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"7284/7137/7007",429,605.25,0,0,0,0,"7137"
"322","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"7478/7325/7188",350,516.25,0,0,0,0,"7325"
"323","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"7746/7590/7438",380,565,0,0,0,0,"7590"
"324","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"7804/7647/7492",419,712.75,0,0,0,0,"7647"
"325","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"8100/7937/7768",565,944,0,0,0,0,"7937"
"326","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"8362/8200/8019",377,595.75,0,0,0,0,"8200"
"327","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"8626/8457/8268",339,591,0,0,0,0,"8457"
"328","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"8918/8736/8538",340,549.5,0,0,0,0,"8736"
"329","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"9228/9033/8830",349,579.5,0,0,0,0,"9033"
"330","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"9475/9270/9066",377,617.5,0,0,0,0,"9270"
"331","BEKE","Belle Lake","Ireland","Ta",-7,52.2,"9769/9551/9351",505,815.75,0,0,0,0,"9551"
"332","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/-11/--",2425,4487,2,0,164,0,"-11"
"333","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/-15/--",2359,4419,0,0,212,0,"-15"
"334","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/-19/--",1773,3115.75,0,0,102,0,"-19"
"335","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/-25/--",1809,3235.75,0,0,124,0,"-25"
"336","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/-30/--",1802,3218.75,0,0,113,0,"-30"
"337","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/-34/--",2041,3755.25,0,0,149,0,"-34"
"338","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/-6/--",2435,4528,1,0,127,0,"-6"
"339","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/-9/--",2485,4641.75,0,0,125,0,"-9"
"340","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/100/--",3126,5913,2,0,133,0,"100"
"341","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1008/--",1229,2113.75,0,0,253,0,"1008"
"342","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1023/--",1205,2116.25,0,0,264,0,"1023"
"343","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1039/--",1208,2066.25,0,0,224,0,"1039"
"344","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1055/--",1236,2143.25,0,0,206,0,"1055"
"345","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1070/--",1249,2201.25,1,0,257,0,"1070"
"346","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1086/--",1301,2271.5,0,0,229,0,"1086"
"347","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/110/--",2848,5375.5,0,0,163,0,"110"
"348","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1102/--",1251,2132.75,0,0,251,0,"1102"
"349","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1117/--",1262,2228,0,0,272,0,"1117"
"350","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1133/--",1285,2290.25,0,0,261,0,"1133"
"351","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1148/--",1309,2369,1,0,301,0,"1148"
"352","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1164/--",1306,2291,0,0,269,0,"1164"
"353","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1180/--",1188,2059.75,0,0,301,0,"1180"
"354","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1195/--",1224,2166.75,0,0,256,0,"1195"
"355","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/121/--",2775,5217.25,0,0,156,0,"121"
"356","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1211/--",1242,2221.5,0,0,296,0,"1211"
"357","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1227/--",1233,2185.75,0,0,294,0,"1227"
"358","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1242/--",1211,2157.75,0,0,317,0,"1242"
"359","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1258/--",1167,2117.75,0,0,405,0,"1258"
"360","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1275/--",1132,2026.75,1,0,364,0,"1275"
"361","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1300/--",1104,1941.5,1,0,327,0,"1300"
"362","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/132/--",2906,5492.75,0,0,228,0,"132"
"363","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1325/--",1068,1863.25,0,0,347,0,"1325"
"364","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1350/--",1082,1906.5,0,0,361,0,"1350"
"365","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1375/--",1080,1844.5,1,0,263,0,"1375"
"366","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1400/--",1087,1857.75,0,0,284,0,"1400"
"367","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/142/--",3039,5782,0,0,194,0,"142"
"368","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1425/--",1092,1865,0,0,266,0,"1425"
"369","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1450/--",1100,1870.75,0,0,297,0,"1450"
"370","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1475/--",1115,1910.5,0,0,282,0,"1475"
"371","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1500/--",1152,1925.5,0,0,239,0,"1500"
"372","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1525/--",1167,1968.25,1,0,249,0,"1525"
"373","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/153/--",2957,5680.5,0,0,308,0,"153"
"374","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1550/--",1280,2154,0,0,234,0,"1550"
"375","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1575/--",1342,2239,0,0,220,0,"1575"
"376","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1600/--",1321,2216,1,0,193,0,"1600"
"377","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1625/--",1281,2130.5,0,0,203,0,"1625"
"378","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/164/--",2891,5482.75,0,0,267,0,"164"
"379","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1642/--",1316,2217.75,0,0,206,0,"1642"
"380","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1659/--",1288,2156.75,1,0,223,0,"1659"
"381","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1677/--",1404,2324.5,1,0,166,0,"1677"
"382","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1695/--",1456,2407.5,0,0,220,0,"1695"
"383","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1712/--",1385,2324.25,0,0,226,0,"1712"
"384","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1730/--",1375,2333.5,0,0,175,0,"1730"
"385","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/174/--",2746,5210,0,0,350,0,"174"
"386","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1747/--",1404,2312.75,1,0,151,0,"1747"
"387","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1765/--",1327,2200.75,0,0,145,0,"1765"
"388","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1782/--",1316,2209,0,0,148,0,"1782"
"389","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1800/--",1404,2349,0,0,113,0,"1800"
"390","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1817/--",1401,2282.75,0,0,98,0,"1817"
"391","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1835/--",1365,2231.25,0,0,66,0,"1835"
"392","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/185/--",2962,5657.25,0,0,232,0,"185"
"393","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1852/--",1335,2197.5,0,0,99,0,"1852"
"394","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1869/--",1384,2274.25,0,0,114,0,"1869"
"395","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1884/--",1397,2352.25,0,0,100,0,"1884"
"396","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1900/--",1524,2607.5,1,0,101,0,"1900"
"397","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1915/--",1529,2591.25,1,0,78,0,"1915"
"398","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1930/--",1456,2374.75,0,0,64,0,"1930"
"399","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1945/--",1479,2474.25,2,0,100,0,"1945"
"400","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/196/--",2718,5159.25,0,0,262,0,"196"
"401","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1960/--",1535,2552.25,0,0,64,0,"1960"
"402","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1975/--",1567,2587.5,2,0,60,0,"1975"
"403","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/1991/--",1522,2486.25,3,0,58,0,"1991"
"404","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2006/--",1370,2262.75,0,0,71,0,"2006"
"405","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2021/--",1403,2311.75,0,0,51,0,"2021"
"406","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2036/--",1363,2197.5,0,0,46,0,"2036"
"407","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2045/--",1282,2043.25,0,0,30,0,"2045"
"408","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2054/--",1358,2204.75,0,0,61,0,"2054"
"409","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2063/--",1379,2228.5,0,0,57,0,"2063"
"410","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2071/--",1377,2259.5,0,0,60,0,"2071"
"411","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2080/--",1398,2253.25,1,0,38,0,"2080"
"412","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2089/--",1451,2304.25,0,0,42,0,"2089"
"413","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2097/--",1443,2334.5,0,0,34,0,"2097"
"414","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2106/--",1586,2597.25,1,0,51,0,"2106"
"415","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2115/--",1467,2384,0,0,48,0,"2115"
"416","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2123/--",1506,2424,1,0,43,0,"2123"
"417","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2132/--",1609,2683.5,0,0,43,0,"2132"
"418","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2141/--",1596,2700.75,1,0,33,0,"2141"
"419","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2149/--",1656,2864.75,1,0,56,0,"2149"
"420","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2158/--",1663,2886.75,1,0,58,0,"2158"
"421","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2166/--",1628,2782,1,0,48,0,"2166"
"422","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2175/--",1561,2637,1,0,43,0,"2175"
"423","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2184/--",1599,2737.5,1,0,43,0,"2184"
"424","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2192/--",1524,2683.25,3,0,30,0,"2192"
"425","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/220/--",2518,4786,0,0,218,0,"220"
"426","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2202/--",1524,2640.75,0,0,41,0,"2202"
"427","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2212/--",1440,2445.25,1,0,55,0,"2212"
"428","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2223/--",1452,2512.75,0,0,56,0,"2223"
"429","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2233/--",1537,2622.25,1,0,28,0,"2233"
"430","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2243/--",1518,2593.5,0,0,41,0,"2243"
"431","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2253/--",1436,2483.75,0,0,43,0,"2253"
"432","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2263/--",1326,2250,0,0,31,0,"2263"
"433","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2274/--",1337,2271.75,0,0,30,0,"2274"
"434","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2286/--",1430,2450.75,0,0,25,0,"2286"
"435","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2298/--",1347,2254,0,0,19,0,"2298"
"436","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2310/--",1447,2470.5,0,0,27,0,"2310"
"437","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2320/--",1460,2514.25,0,0,34,0,"2320"
"438","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/233/--",2484,4698.25,2,0,248,0,"233"
"439","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2331/--",1467,2567,0,0,49,0,"2331"
"440","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2344/--",1611,2831,1,0,46,0,"2344"
"441","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2357/--",1642,2831,0,0,43,0,"2357"
"442","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2370/--",1757,3040.75,1,0,37,0,"2370"
"443","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2382/--",1836,3197.25,0,0,55,0,"2382"
"444","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2395/--",1664,2869.5,1,0,69,0,"2395"
"445","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2408/--",1641,2826.25,1,0,35,0,"2408"
"446","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2421/--",1666,2812.5,2,0,52,0,"2421"
"447","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2434/--",1678,2832.5,0,0,33,0,"2434"
"448","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2447/--",1606,2684,1,0,59,0,"2447"
"449","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/245/--",2710,5200.75,0,1,239,0,"245"
"450","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2459/--",1658,2769.5,0,0,25,0,"2459"
"451","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2472/--",1589,2674.75,0,0,41,0,"2472"
"452","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2483/--",1578,2654,1,0,25,0,"2483"
"453","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2494/--",1670,2783.75,2,0,19,0,"2494"
"454","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2505/--",1605,2650.75,0,0,24,0,"2505"
"455","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2516/--",1549,2541.5,0,0,37,0,"2516"
"456","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2527/--",1406,2278.25,0,0,33,0,"2527"
"457","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2538/--",1420,2284,0,0,35,0,"2538"
"458","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2549/--",1456,2347.75,0,0,18,0,"2549"
"459","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2560/--",1475,2371.25,0,0,21,0,"2560"
"460","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/257/--",2524,4835,0,0,283,0,"257"
"461","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2571/--",1482,2483.25,1,0,27,0,"2571"
"462","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2582/--",1464,2426.5,0,0,13,0,"2582"
"463","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2596/--",1539,2557.75,0,0,25,0,"2596"
"464","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2610/--",1700,2863,0,0,32,0,"2610"
"465","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2624/--",1809,3087,0,0,23,0,"2624"
"466","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2638/--",1716,2955,2,0,27,0,"2638"
"467","BELAU","Lake Belau","Germany","Tb",10.25111,54.09854,"--/2653/--",1713,2964.25,0,0,21,0,"2653"
